2268.24,2267.81,2266.51,2264.36,2261.36,2257.50,2252.80,2247.27,2240.92,2233.76,2225.80,2217.05,2207.54,2197.28,2186.29,2174.58,2162.18,2149.11,2135.39,2121.05,2106.10,2090.58,2074.50,2057.89,2040.78,2023.19,2005.16,1986.69,1967.83,1948.60,1929.01,1909.11,1929.34,1908.43,1887.27,1865.88,1844.30,1822.53,1800.61,1778.56,1756.41,1734.16,1711.85,1689.49,1667.11,1644.71,1622.33,1599.98,1577.67,1555.42,1567.88,1545.30,1522.82,1500.46,1478.24,1456.15,1434.22,1412.46,1390.87,1369.46,1348.24,1327.22,1306.41,1285.82,1265.44,1274.95,1254.55,1234.39,1214.47,1194.80,1175.38,1156.21,1137.29,1118.63,1100.23,1082.09,1064.21,1046.58,1055.04,1037.51,1020.25,1003.25,986.510,970.037,953.826,937.876,922.184,906.749,891.569,876.641,861.964,847.534,850.111,835.889,821.912,808.176,794.680,781.419,768.392,755.594
2037.76,2037.39,2036.31,2034.51,2032.00,2028.77,2024.84,2020.21,2014.89,2008.89,2002.22,1994.89,1986.91,1978.30,1969.06,1959.23,1948.80,1937.81,1926.26,1914.17,1901.57,1928.89,1915.02,1900.68,1885.90,1870.69,1855.07,1839.08,1822.72,1806.01,1788.99,1771.68,1754.08,1736.23,1718.15,1699.85,1681.36,1662.69,1643.87,1624.92,1605.85,1586.67,1567.42,1548.11,1563.28,1543.45,1523.60,1503.76,1483.92,1464.12,1444.35,1424.64,1405.00,1385.44,1365.96,1346.59,1327.33,1308.19,1289.18,1270.30,1281.39,1262.37,1243.51,1224.82,1206.31,1187.98,1169.83,1151.88,1134.12,1116.56,1099.20,1082.04,1065.10,1048.36,1031.84,1041.00,1024.50,1008.22,992.168,976.334,960.723,945.335,930.169,915.227,900.506,886.006,871.726,857.666,843.823,846.895,833.215,819.751,806.504,793.470,780.649,768.037,755.634,743.436,731.441,719.647
1876.79,1876.48,1875.56,1874.01,1871.85,1869.07,1865.69,1861.71,1857.13,1851.96,1846.22,1839.90,1833.02,1825.60,1817.63,1809.14,1800.14,1790.64,1780.66,1770.20,1759.29,1747.94,1736.17,1723.99,1711.42,1698.47,1685.17,1671.54,1657.58,1643.31,1628.77,1613.95,1598.88,1583.58,1568.05,1552.33,1571.14,1554.71,1538.12,1521.39,1504.55,1487.59,1470.55,1453.43,1436.25,1419.02,1401.76,1384.47,1367.18,1349.89,1332.62,1315.38,1298.17,1281.01,1263.91,1276.59,1259.23,1241.96,1224.78,1207.71,1190.75,1173.91,1157.19,1140.61,1124.16,1107.85,1091.69,1075.68,1059.83,1044.13,1054.41,1038.65,1023.08,1007.67,992.449,977.404,962.542,947.863,933.368,919.060,904.937,891.002,877.254,863.694,850.322,853.975,840.716,827.647,814.768,802.079,789.577,777.262,765.134,753.190,741.429,729.851,718.453,707.233,696.191,698.465
1698.18,1697.92,1697.13,1695.82,1693.99,1691.64,1688.78,1685.40,1681.52,1677.14,1672.27,1666.92,1661.08,1654.78,1648.02,1640.80,1633.15,1625.07,1616.57,1607.67,1598.38,1588.70,1578.65,1568.26,1557.52,1581.39,1569.75,1557.81,1545.58,1533.07,1520.29,1507.27,1494.02,1480.55,1466.87,1453.01,1438.97,1424.76,1410.41,1395.93,1381.33,1366.62,1351.81,1336.93,1321.97,1306.96,1291.90,1276.80,1261.68,1276.25,1260.76,1245.27,1229.80,1214.36,1198.95,1183.59,1168.28,1153.03,1137.85,1122.74,1107.71,1092.77,1077.93,1063.19,1048.55,1034.02,1045.18,1030.53,1016.00,1001.61,987.345,973.220,959.236,945.394,931.698,918.150,904.751,891.505,878.411,865.472,852.689,856.959,844.240,831.681,819.284,807.049,794.976,783.065,771.316,759.729,748.302,737.037,725.931,714.984,704.197,693.566,696.190,685.673,675.314,665.111
1576.35,1576.13,1575.44,1574.30,1572.71,1570.66,1568.17,1565.23,1561.85,1558.04,1553.79,1549.12,1544.03,1538.53,1532.63,1526.33,1519.65,1512.59,1505.16,1497.37,1489.23,1480.75,1471.95,1462.83,1453.41,1443.69,1433.69,1423.42,1412.89,1402.11,1391.10,1379.86,1368.42,1356.78,1344.95,1332.95,1320.78,1308.46,1296.01,1283.42,1270.72,1287.88,1274.67,1261.38,1248.01,1234.57,1221.09,1207.55,1193.98,1180.39,1166.78,1153.16,1139.55,1125.94,1112.35,1098.78,1085.25,1071.76,1058.31,1044.91,1031.57,1043.85,1030.31,1016.86,1003.48,990.192,976.995,963.893,950.891,937.993,925.201,912.520,899.953,887.501,875.168,862.956,850.867,855.776,843.701,831.757,819.945,808.266,796.723,785.315,774.043,762.908,751.910,741.050,730.328,719.744,709.297,698.989,688.818,691.798,681.711,671.763,661.953,652.280,642.744,633.344
1435.28,1435.08,1434.49,1433.52,1432.16,1430.41,1428.27,1425.76,1422.86,1419.60,1415.96,1411.96,1407.60,1402.89,1397.83,1392.42,1386.69,1380.62,1374.24,1367.54,1360.55,1353.25,1345.67,1337.82,1329.70,1321.31,1312.68,1303.81,1294.71,1285.39,1275.86,1266.13,1286.14,1275.80,1265.29,1254.61,1243.78,1232.80,1221.69,1210.46,1199.11,1187.66,1176.12,1164.49,1152.78,1141.01,1129.17,1117.29,1105.36,1093.40,1081.42,1069.41,1057.40,1045.38,1033.37,1046.99,1034.70,1022.43,1010.20,997.999,985.841,973.730,961.670,949.668,937.726,925.851,914.046,902.315,890.663,879.091,867.605,856.207,844.899,850.454,839.113,827.873,816.735,805.703,794.777,783.960,773.252,762.656,752.173,741.803,731.548,721.409,711.386,701.479,691.690,695.095,685.358,675.741,666.245,656.868,647.612,638.475,629.458,620.560,611.781,603.120
1310.54,1310.37,1309.87,1309.03,1307.86,1306.36,1304.52,1302.36,1299.87,1297.06,1293.93,1290.49,1286.74,1282.68,1278.32,1273.66,1268.71,1263.48,1287.95,1282.03,1275.84,1269.39,1262.68,1255.73,1248.53,1241.10,1233.44,1225.56,1217.48,1209.20,1200.72,1192.06,1183.23,1174.23,1165.07,1155.76,1146.31,1136.72,1127.02,1117.19,1107.26,1097.23,1087.11,1076.91,1066.62,1056.27,1045.86,1035.40,1050.60,1039.79,1028.94,1018.07,1007.18,996.275,985.363,974.450,963.543,952.646,941.766,930.908,920.076,909.276,898.513,887.790,877.112,866.484,855.908,845.390,851.725,841.121,830.586,820.121,809.731,799.418,789.184,779.031,768.963,758.980,749.085,739.280,729.566,719.945,710.417,700.985,691.650,695.495,686.180,676.965,667.851,658.840,649.931,641.125,632.421,623.821,615.325,606.931,598.641,590.454,582.370,574.389
1228.44,1228.29,1227.84,1227.10,1226.07,1224.74,1223.11,1221.20,1219.00,1216.52,1213.75,1210.70,1207.38,1203.78,1199.92,1195.80,1191.41,1186.78,1181.89,1176.76,1171.40,1165.80,1159.98,1153.94,1147.68,1141.22,1134.56,1127.71,1120.67,1113.46,1106.07,1098.51,1090.80,1082.94,1074.93,1066.79,1058.52,1050.12,1041.61,1032.99,1049.97,1040.94,1031.82,1022.61,1013.33,1003.98,994.568,985.100,975.582,966.020,956.422,946.792,937.137,927.462,917.773,908.075,898.374,888.674,878.980,869.297,859.629,849.981,857.260,847.472,837.716,827.997,818.318,808.682,799.094,789.555,780.070,770.641,761.270,751.961,742.715,733.536,724.424,715.382,706.413,697.517,688.697,692.991,684.159,675.409,666.741,658.156,649.655,641.240,632.910,624.668,616.512,608.444,600.465,592.574,584.771,577.058,569.434,561.899,565.701,558.195
1127.52,1127.39,1127.01,1126.37,1125.47,1124.31,1122.91,1121.25,1119.34,1117.18,1114.78,1112.14,1109.25,1106.13,1102.78,1099.19,1095.38,1091.35,1087.10,1082.64,1077.97,1073.10,1068.02,1062.76,1057.30,1051.67,1045.86,1039.87,1033.72,1053.19,1046.56,1039.78,1032.86,1025.79,1018.60,1011.27,1003.83,996.267,988.597,980.825,972.956,964.997,956.953,948.831,940.636,932.373,924.050,915.670,907.240,898.766,890.252,881.703,873.126,864.523,855.902,847.265,855.487,846.660,837.832,829.007,820.189,811.382,802.589,793.815,785.064,776.337,767.640,758.975,750.345,741.753,733.202,724.694,716.233,707.820,699.457,691.148,695.987,687.633,679.338,671.105,662.935,654.829,646.790,638.819,630.916,623.083,615.321,607.631,600.013,592.469,584.999,577.604,570.285,563.041,567.149,559.914,552.758,545.680,538.681,531.760
1037.36,1037.25,1036.92,1036.36,1035.58,1034.57,1033.35,1031.90,1056.09,1054.17,1052.02,1049.66,1047.08,1044.29,1041.29,1038.09,1034.68,1031.07,1027.27,1023.28,1019.09,1014.73,1010.18,1005.46,1000.57,995.511,990.292,984.916,979.388,973.714,967.899,961.946,955.863,949.653,943.322,936.875,930.318,923.655,916.893,910.035,903.088,896.056,888.944,881.758,874.503,867.184,859.804,852.371,844.887,854.200,846.479,838.720,830.929,823.110,815.268,807.406,799.529,791.640,783.745,775.845,767.946,760.051,752.163,744.285,736.422,728.575,720.748,712.944,705.165,697.415,689.696,695.087,687.290,679.531,671.814,664.139,656.510,648.927,641.393,633.909,626.477,619.098,611.774,604.506,597.295,590.143,583.050,576.018,569.046,562.138,566.556,559.636,552.782,545.994,539.273,532.618,526.031,519.512,513.061,506.678
980.568,980.468,980.168,979.667,978.967,978.068,976.971,975.678,974.188,972.505,970.630,968.564,966.310,963.870,961.246,958.441,955.458,952.299,948.967,945.467,941.800,937.971,933.983,929.839,925.544,921.101,916.515,911.789,906.927,901.934,896.814,891.571,886.209,880.734,875.148,869.458,863.666,857.778,851.798,845.731,856.468,850.113,843.683,837.181,830.613,823.981,817.292,810.548,803.755,796.916,790.036,783.118,776.166,769.184,762.177,755.147,748.099,741.035,733.960,726.877,719.789,712.699,705.610,698.526,691.448,697.503,690.314,683.140,675.984,668.850,661.738,654.652,647.594,640.565,633.568,626.606,619.679,612.789,605.938,599.129,592.361,585.638,578.959,572.326,565.742,559.206,563.932,557.365,550.852,544.392,537.987,531.636,525.342,519.104,512.923,506.800,500.734,494.727,488.779,482.890
906.128,906.040,905.777,905.338,904.724,903.936,902.974,901.839,900.533,899.057,897.411,895.598,893.620,891.478,889.174,886.710,884.089,881.313,878.385,875.307,872.082,868.713,865.203,861.554,857.771,853.857,849.814,845.646,858.279,853.784,849.172,844.447,839.612,834.673,829.632,824.493,819.261,813.939,808.530,803.039,797.470,791.827,786.113,780.332,774.488,768.585,762.626,756.616,750.557,744.454,738.310,732.128,725.912,719.666,713.392,707.094,700.775,694.438,688.087,694.795,688.301,681.801,675.297,668.793,662.292,655.795,649.305,642.825,636.357,629.903,623.466,617.048,610.650,604.275,597.924,591.600,585.303,579.036,572.801,566.599,560.430,565.542,559.322,553.142,547.001,540.902,534.845,528.832,522.863,516.939,511.061,505.229,499.445,493.709,488.022,482.384,476.796,471.258,465.771,460.335
855.912,855.833,855.596,855.203,854.652,853.944,853.081,852.062,850.890,849.564,848.087,846.458,844.681,842.756,840.686,838.471,836.115,833.619,830.984,828.215,825.312,822.279,819.117,815.831,812.421,808.892,805.245,801.485,797.614,793.634,789.550,785.364,781.079,776.699,772.227,767.666,763.020,758.291,753.483,748.600,743.645,738.621,733.531,728.378,723.167,717.900,712.580,707.211,701.795,696.337,690.839,698.443,692.767,687.060,681.324,675.562,669.778,663.973,658.152,652.316,646.468,640.611,634.747,628.879,623.009,617.140,611.273,605.411,599.557,593.711,587.877,582.055,576.249,570.459,564.687,558.936,564.428,558.606,552.810,547.039,541.297,535.585,529.903,524.253,518.635,513.053,507.505,501.993,496.518,491.082,485.684,480.325,475.007,469.729,464.493,459.300,454.149,458.667,453.494,448.366
794.063,793.994,793.785,793.438,792.951,792.327,791.565,790.666,789.631,788.460,787.155,785.717,784.147,782.447,780.617,778.660,776.576,774.369,772.039,769.589,767.020,764.335,761.536,758.624,755.604,752.475,749.242,745.907,742.472,738.940,735.313,731.594,727.786,723.892,719.914,715.856,711.719,707.508,703.224,698.870,694.450,689.966,698.564,693.873,689.125,684.325,679.474,674.575,669.631,664.645,659.620,654.559,649.463,644.336,639.181,633.999,628.794,623.568,618.323,613.062,607.788,602.501,597.206,591.903,586.596,581.285,575.974,570.664,565.356,560.054,566.012,560.618,555.235,549.863,544.505,539.163,533.837,528.530,523.242,517.975,512.731,507.510,502.314,497.144,492.001,486.886,481.801,476.745,471.720,466.726,461.766,456.838,461.634,456.671,451.744,446.854,442.001,437.185,432.408,427.670
738.033,737.972,737.787,737.479,737.049,736.496,735.821,735.025,734.109,733.072,731.916,730.642,729.251,727.744,726.123,724.388,722.541,720.583,718.516,716.342,714.062,711.679,709.193,706.607,703.923,701.143,698.269,695.302,692.246,689.103,685.874,695.649,692.191,688.654,685.039,681.349,677.586,673.754,669.854,665.889,661.861,657.774,653.629,649.429,645.176,640.874,636.524,632.129,627.692,623.215,618.699,614.149,609.566,604.952,600.309,595.641,590.949,586.235,581.502,576.751,571.985,567.207,562.416,557.617,564.025,559.115,554.202,549.287,544.372,539.458,534.548,529.643,524.744,519.854,514.973,510.103,505.246,500.402,495.574,490.761,485.967,481.191,476.435,471.700,466.987,462.296,457.630,462.699,457.985,453.297,448.636,444.005,439.402,434.830,430.288,425.778,421.299,416.852,412.439,408.058
687.153,687.098,686.934,686.661,686.279,685.788,698.327,697.606,696.777,695.838,694.792,693.638,692.379,691.014,689.545,687.973,686.299,684.525,682.651,680.680,678.612,676.450,674.195,671.847,669.411,666.886,664.274,661.579,658.801,655.942,653.005,649.991,646.902,643.742,640.510,637.211,633.845,630.415,626.923,623.372,619.763,616.099,612.381,608.613,604.796,600.932,597.023,593.073,589.082,585.053,580.988,576.890,572.759,568.599,564.411,560.198,567.238,562.893,558.527,554.143,549.743,545.328,540.900,536.462,532.014,527.559,523.098,518.632,514.164,509.696,505.227,500.761,496.298,491.841,487.389,482.945,478.509,474.084,469.670,465.269,460.881,456.507,461.843,457.409,452.993,448.596,444.219,439.862,435.528,431.215,426.926,422.661,418.420,414.205,410.015,405.852,401.716,397.607,393.527,389.475
653.132,653.082,652.933,652.685,652.339,651.893,651.350,650.708,649.969,649.133,648.202,647.174,646.052,644.836,643.527,642.125,640.633,639.051,637.380,635.622,633.777,631.847,629.834,627.738,625.562,623.306,620.973,618.563,616.079,613.522,610.894,608.197,605.432,602.601,599.706,596.748,593.731,590.654,587.521,584.334,581.093,577.801,574.460,571.072,567.638,564.161,560.642,568.384,564.715,561.009,557.268,553.495,549.690,545.856,541.995,538.108,534.197,530.264,526.311,522.340,518.351,514.347,510.330,506.300,502.260,498.211,494.155,490.093,486.026,481.957,477.885,473.813,469.742,465.674,461.609,457.548,463.216,459.082,454.956,450.839,446.733,442.638,438.556,434.487,430.433,426.393,422.370,418.364,414.375,410.405,406.455,402.524,398.613,394.724,390.857,387.012,383.190,379.391,375.616,371.866
610.082,610.038,609.905,609.684,609.375,608.977,608.492,607.919,607.259,606.513,605.681,604.763,603.761,602.674,601.504,600.252,598.919,597.504,596.010,594.438,592.788,591.061,589.260,587.384,585.435,583.415,581.325,579.166,576.940,574.648,572.291,569.871,567.390,564.849,562.249,559.593,568.178,565.357,562.482,559.557,556.581,553.558,550.488,547.373,544.215,541.017,537.778,534.502,531.189,527.842,524.461,521.050,517.609,514.140,510.644,507.124,503.581,500.015,496.430,492.826,489.205,485.569,481.918,478.254,474.580,470.895,467.202,463.501,459.794,456.083,462.066,458.270,454.472,450.675,446.879,443.085,439.295,435.509,431.729,427.956,424.190,420.433,416.685,412.948,409.222,405.508,401.807,398.120,394.447,390.789,387.147,383.521,379.913,376.322,372.749,377.551,373.937,370.343,366.770,363.218
570.735,570.695,570.576,570.378,570.101,569.746,569.311,568.799,568.208,567.540,566.795,565.973,565.076,564.103,563.055,561.933,560.738,559.471,558.132,568.016,566.506,564.927,563.278,561.561,559.777,557.927,556.012,554.034,551.994,549.892,547.731,545.512,543.235,540.903,538.516,536.076,533.585,531.044,528.454,525.817,523.134,520.406,517.636,514.825,511.973,509.083,506.156,503.194,500.198,497.169,494.109,491.020,487.902,484.758,481.588,478.395,475.179,471.942,468.685,465.410,462.117,458.809,455.487,461.845,458.426,454.996,451.556,448.108,444.652,441.191,437.725,434.255,430.782,427.308,423.833,420.359,416.887,413.417,409.950,406.488,403.031,399.580,396.136,392.700,389.272,385.855,382.447,379.050,375.664,372.291,377.281,373.858,370.450,367.057,363.680,360.319,356.975,353.648,350.338,347.047
545.546,545.510,545.401,545.220,544.966,544.641,544.243,543.774,543.233,542.622,541.939,541.187,540.365,539.474,538.514,537.487,536.392,535.230,534.003,532.711,531.354,529.934,528.452,526.908,525.304,523.640,521.917,520.136,518.300,516.407,514.461,512.461,510.409,508.307,506.155,503.954,501.706,499.413,497.074,494.693,492.268,489.804,487.299,484.756,482.177,479.561,476.911,474.228,471.513,468.768,465.993,463.191,460.361,457.507,454.628,461.410,458.424,455.417,452.391,449.346,446.284,443.206,440.113,437.006,433.887,430.757,427.616,424.467,421.309,418.145,414.974,411.799,408.620,405.438,402.254,399.068,395.883,392.699,389.516,386.336,383.159,379.986,376.818,373.656,370.501,375.666,372.454,369.251,366.058,362.874,359.702,356.540,353.391,350.253,347.129,344.018,340.922,337.839,334.772,331.720
511.811,511.778,511.680,511.518,511.290,510.997,510.639,510.217,509.731,509.181,508.567,507.891,507.151,506.349,505.486,504.561,503.576,502.530,501.425,500.261,499.040,497.761,496.425,495.034,493.588,492.088,490.534,488.928,487.271,485.564,483.807,482.002,480.149,478.250,476.305,474.316,472.284,470.210,468.095,465.940,463.745,461.514,459.245,456.941,454.603,461.927,459.472,456.985,454.468,451.922,449.348,446.747,444.120,441.468,438.793,436.096,433.377,430.638,427.881,425.105,422.313,419.505,416.682,413.845,410.996,408.136,405.265,402.384,399.495,396.598,393.695,390.786,387.871,384.953,382.032,379.109,376.184,373.259,370.333,375.724,372.736,369.750,366.767,363.788,360.814,357.846,354.883,351.928,348.979,346.039,343.107,340.184,337.271,334.368,331.476,328.595,325.725,322.868,320.023,317.191
480.801,480.771,480.683,480.536,480.331,480.067,479.745,479.365,478.926,478.431,477.878,477.267,476.601,475.878,475.099,474.265,473.376,472.433,471.436,470.386,469.283,468.129,466.923,465.667,464.360,463.005,461.602,460.150,458.653,457.109,455.520,453.887,461.905,460.150,458.352,456.512,454.632,452.712,450.754,448.758,446.726,444.658,442.556,440.420,438.251,436.051,433.821,431.561,429.273,426.957,424.615,422.247,419.856,417.441,415.003,412.545,410.066,407.568,405.052,402.518,399.968,397.403,394.823,392.230,389.624,387.006,384.378,381.740,379.093,376.438,373.776,371.107,376.771,374.032,371.288,368.541,365.791,363.040,360.288,357.536,354.784,352.033,349.284,346.538,343.794,341.055,338.320,335.590,332.866,330.147,327.436,324.731,322.035,319.347,316.667,313.997,311.336,308.685,306.045,303.416
461.941,461.914,461.833,461.698,461.508,461.265,460.968,460.617,460.212,459.755,459.245,458.682,458.066,457.399,456.680,455.910,455.090,454.219,453.298,452.328,451.310,450.243,449.129,447.968,446.760,445.507,444.209,442.867,441.482,440.053,438.583,437.071,435.519,433.927,432.296,430.627,428.921,427.179,425.401,423.589,421.742,419.863,417.952,416.010,414.038,412.037,410.007,407.950,405.866,403.756,401.622,399.464,397.283,395.080,392.856,390.612,388.349,386.067,383.767,381.451,379.119,376.772,374.412,372.037,369.651,375.564,373.101,370.627,368.144,365.653,363.153,360.647,358.135,355.617,353.094,350.567,348.037,345.504,342.969,340.433,337.897,335.360,332.824,330.290,327.757,325.227,322.699,320.176,317.656,315.141,312.631,310.127,307.629,305.138,302.653,309.533,306.987,304.450,301.921,299.402
435.039,435.015,434.941,434.819,434.647,434.427,434.158,433.840,433.475,433.061,432.599,432.089,431.532,430.928,430.277,429.580,428.837,428.048,427.214,426.335,425.412,424.445,423.435,422.383,421.288,420.152,418.974,417.757,416.499,415.203,413.868,412.496,411.086,409.640,408.158,406.642,405.091,403.507,401.890,400.241,398.561,396.851,395.111,393.342,391.546,389.722,387.872,385.996,384.095,382.171,380.223,378.253,376.261,374.249,372.216,370.165,376.425,374.291,372.139,369.971,367.787,365.589,363.376,361.151,358.913,356.663,354.402,352.131,349.851,347.562,345.265,342.961,340.650,338.333,336.011,333.684,331.353,329.019,326.682,324.343,322.003,319.661,317.320,314.978,312.638,310.299,307.961,305.626,303.294,310.346,307.949,305.556,303.168,300.785,298.408,296.037,293.673,291.316,288.967,286.625
410.186,410.164,410.097,409.986,409.831,409.631,409.387,409.099,408.767,408.392,407.973,407.511,407.005,406.457,405.867,405.234,404.560,403.844,403.087,402.290,401.452,400.574,399.657,398.701,397.706,396.674,395.604,394.498,393.355,392.176,390.962,389.713,388.431,387.115,385.767,384.386,382.974,381.531,380.058,378.556,377.025,375.465,373.879,372.265,370.626,377.312,375.584,373.832,372.057,370.259,368.438,366.596,364.733,362.851,360.949,359.028,357.090,355.135,353.163,351.176,349.173,347.157,345.127,343.084,341.029,338.963,336.886,334.798,332.702,330.596,328.483,326.361,324.233,322.099,319.959,317.814,315.665,313.512,311.355,309.196,307.034,304.871,302.707,309.910,307.677,305.445,303.214,300.984,298.757,296.531,294.309,292.089,289.874,287.662,285.455,283.253,281.056,278.865,276.680,274.501
387.190,387.170,387.110,387.009,386.868,386.686,386.465,386.203,385.902,385.561,385.180,384.760,384.301,383.803,383.266,382.691,382.078,381.427,380.739,380.014,379.252,378.453,377.619,376.749,375.844,374.904,373.931,372.923,371.882,370.809,369.703,376.906,375.711,374.485,373.228,371.940,370.623,369.277,367.903,366.500,365.071,363.615,362.133,360.626,359.094,357.538,355.958,354.356,352.732,351.087,349.420,347.734,346.028,344.303,342.560,340.799,339.022,337.229,335.420,333.595,331.757,329.905,328.040,326.163,324.274,322.373,320.463,318.542,316.612,314.673,312.726,310.771,308.810,306.842,304.868,302.888,310.283,308.232,306.178,304.121,302.060,299.997,297.933,295.867,293.800,291.733,289.666,287.599,285.534,283.470,281.408,279.348,277.290,275.236,273.185,271.138,269.095,267.057,265.024,262.995
374.162,374.144,374.087,373.993,373.862,373.693,373.487,373.244,372.963,372.646,372.291,371.900,371.473,371.009,370.510,369.974,369.403,368.797,368.156,367.480,366.770,366.026,365.249,364.438,363.594,362.718,361.810,360.871,359.900,358.898,357.866,356.805,355.714,354.594,353.446,352.270,351.067,349.837,348.581,347.299,345.992,344.661,343.305,341.926,340.524,339.100,337.653,336.186,334.698,333.190,331.663,330.116,328.552,326.970,325.370,323.754,322.122,320.475,318.813,317.137,315.447,313.744,312.028,310.301,308.562,306.813,305.053,303.283,301.504,309.059,307.207,305.348,303.481,301.608,299.728,297.843,295.952,294.057,292.157,290.254,288.347,286.438,284.526,282.613,280.697,278.781,276.865,274.948,273.031,271.115,269.200,267.287,265.375,263.465,261.558,259.654,257.753,255.855,253.962,252.072
353.942,353.925,353.873,353.788,353.668,353.514,353.326,353.104,352.849,352.559,352.236,351.879,351.490,351.067,350.611,350.123,349.602,349.049,348.464,347.847,347.199,346.520,345.811,345.070,344.300,343.500,342.671,341.812,340.926,340.010,339.067,338.097,337.100,336.076,335.026,333.950,332.849,331.724,330.574,329.401,328.204,326.984,325.742,324.479,323.194,321.888,320.562,319.216,317.851,316.467,315.065,313.646,312.209,310.755,309.286,307.800,306.300,304.785,303.256,301.714,309.514,307.897,306.268,304.627,302.975,301.312,299.639,297.956,296.264,294.563,292.853,291.136,289.412,287.681,285.943,284.200,282.451,280.697,278.939,277.177,275.411,273.642,271.870,270.096,268.320,266.542,264.763,262.984,261.204,259.424,257.644,255.865,254.087,252.311,250.536,248.763,258.096,256.249,254.405,252.564
335.153,335.137,335.090,335.012,334.903,334.762,334.590,334.388,334.154,333.890,333.595,333.269,332.913,332.527,332.110,331.664,331.188,330.683,330.148,329.585,328.992,328.372,327.723,327.046,326.342,325.610,324.851,324.066,323.254,322.417,321.554,320.665,319.752,318.814,317.853,316.867,315.859,314.827,313.773,312.697,311.600,310.481,309.342,308.182,307.003,305.804,304.587,303.351,302.097,310.201,308.873,307.527,306.164,304.786,303.392,301.982,300.558,299.120,297.668,296.203,294.725,293.234,291.732,290.219,288.695,287.160,285.615,284.061,282.498,280.927,279.347,277.760,276.165,274.564,272.956,271.342,269.723,268.099,266.470,264.837,263.200,261.559,259.915,258.269,256.620,254.970,253.318,251.664,250.010,248.355,257.789,256.060,254.331,252.603,250.876,249.150,247.426,245.704,243.985,242.268
317.670,317.656,317.613,317.541,317.441,317.313,317.156,316.970,316.757,316.515,316.245,315.947,315.621,315.268,314.887,314.479,314.043,313.580,313.091,312.575,312.033,311.465,310.870,310.251,309.605,308.935,308.240,307.520,306.777,306.009,305.218,304.403,303.566,302.706,301.824,310.299,309.344,308.368,307.371,306.352,305.313,304.253,303.174,302.075,300.958,299.821,298.667,297.495,296.305,295.099,293.876,292.637,291.383,290.113,288.829,287.530,286.218,284.892,283.553,282.202,280.838,279.463,278.076,276.679,275.271,273.853,272.426,270.990,269.544,268.091,266.629,265.160,263.684,262.201,260.712,259.217,257.717,256.211,254.700,253.185,251.666,250.144,248.618,258.196,256.595,254.992,253.387,251.780,250.172,248.563,246.953,245.343,243.733,242.123,240.513,238.904,237.297,235.691,234.086,232.484
310.776,310.763,310.722,310.655,310.560,310.439,310.290,310.115,309.913,309.685,309.430,309.148,308.841,308.507,308.147,307.761,307.349,306.912,306.449,305.962,305.449,304.911,304.350,303.763,303.153,302.519,301.861,301.180,300.476,299.750,299.001,298.230,297.437,296.622,295.787,294.930,294.053,293.156,292.239,291.302,290.347,289.372,288.380,287.369,286.340,285.294,284.231,283.152,282.056,280.945,279.818,278.677,277.520,276.349,275.165,273.967,272.756,271.532,270.296,269.048,267.789,266.518,265.237,263.945,262.643,261.332,260.012,258.683,257.345,255.999,254.646,253.285,251.917,250.543,249.162,258.914,257.459,255.999,254.534,253.064,251.590,250.112,248.630,247.145,245.656,244.166,242.672,241.177,239.680,238.182,236.682,235.182,233.681,232.179,230.678,229.178,227.677,226.178,224.680,223.183
295.110,295.097,295.060,294.998,294.912,294.800,294.664,294.503,294.318,294.109,293.875,293.616,293.334,293.027,292.697,292.343,291.965,291.563,291.139,290.691,290.220,289.727,289.211,288.672,288.111,287.529,286.925,286.299,285.652,284.984,284.295,283.586,282.857,282.108,281.340,280.552,279.745,278.919,278.075,277.213,276.333,275.435,274.521,273.590,272.642,271.678,270.698,269.703,268.693,267.668,266.628,265.574,264.507,263.426,262.332,261.226,260.107,258.977,257.834,256.680,255.516,254.341,253.155,251.960,250.755,249.541,248.319,258.194,256.899,255.596,254.285,252.966,251.641,250.308,248.970,247.625,246.274,244.918,243.557,242.191,240.821,239.446,238.068,236.686,235.301,233.913,232.523,231.130,229.735,228.339,226.941,225.542,224.142,222.741,221.340,219.939,218.538,217.137,215.737,214.338
280.479,280.468,280.433,280.377,280.297,280.195,280.070,279.922,279.752,279.559,279.344,279.107,278.847,278.565,278.262,277.936,277.589,277.220,276.829,276.418,275.985,275.531,275.056,274.561,274.045,273.509,272.953,272.377,271.782,271.167,270.533,269.880,269.209,268.519,267.811,267.085,266.342,265.581,264.803,264.008,263.197,262.369,261.526,260.667,259.793,258.903,257.999,257.080,256.147,255.201,254.240,253.267,252.281,251.282,250.271,249.248,248.213,258.278,257.173,256.057,254.931,253.794,252.647,251.490,250.323,249.148,247.963,246.770,245.569,244.360,243.143,241.920,240.689,239.451,238.208,236.958,235.703,234.442,233.177,231.906,230.631,229.352,228.069,226.783,225.493,224.200,222.904,221.606,220.306,219.003,217.699,216.393,215.087,213.779,212.470,211.161,209.852,208.543,207.234,215.477
